,108.956
8376,109.221
8377,109.039
8378,109.327
8379,109.06
8380,109.184
8381,109.259
8382,109.219
8383,109.175
8384,109.291
8385,109.145
8386,109.173
8387,109.178
8388,109.218
8389,109.238
8390,109.224
8391,109.188
8392,109.247
8393,109.339
8394,109.248
8395,109.225
8396,109.259
8397,106.509
8398,109.186
8399,109.303
8400,109.256
8401,109.145
8402,109.265
8403,109.255
8404,109.26
8405,107.486
8406,109.125
8407,104.949
8408,109.143
8409,109.248
8410,109.219
8411,109.166
8412,109.417
8413,109.176
8414,109.114
8415,109.25
8416,109.126
8417,109.124
8418,109.247
8419,109.053
8420,109.2
8421,109.209
8422,109.07
8423,109.102
8424,109.301
8425,109.219
8426,109.348
8427,109.221
8428,109.259
8429,109.173
8430,109.15
8431,109.227
8432,109.12
8433,109.275
8434,109.299
8435,109.299
8436,106.077
8437,109.178
8438,109.023
8439,109.215
8440,109.166
8441,109.227
8442,109.201
8443,109.211
8444,109.236
8445,109.216
8446,109.299
8447,105.75
8448,109.252
8449,109.21
8450,109.216
8451,109.214
8452,109.3
8453,109.151
8454,109.147
8455,109.199
8456,109.22
8457,109.225
8458,109.01
8459,109.122
8460,109.268
8461,109.132
8462,109.088
8463,109.229
8464,109.225
8465,109.245
8466,109.275
8467,109.208
8468,109.279
8469,109.239
8470,109.226
8471,109.24
8474,109.028
8475,109.109
8476,109.187
8477,109.304
8478,109.264
8479,109.191
8480,109.282
8481,109.228
8482,109.242
8483,109.359
8484,109.192
8485,109.241
8486,109.272
8487,109.328
8488,106.253
8489,109.231
8490,109.198
8491,109.252
8492,109.284
8493,109.193
8494,109.315
8495,109.271
8496,109.276
8497,109.393
8498,109.269
8499,109.249
8500,104.883
8501,105.048
8502,109.122
8503,109.223
8504,109.074
8505,109.246
8506,109.225
8507,109.224
8508,109.121
8509,109.253
8510,109.262
8511,109.276
8512,109.213
8513,109.211
8514,109.274
8515,109.219
8516,109.198
8517,109.199
8518,109.189
8519,109.23
8520,109.238
8521,109.261
8522,109.277
8523,109.239
8524,109.319
8525,109.161
8526,109.221
8527,109.168
8528,109.196
8529,109.094
8530,109.186
8531,109.273
8532,109.147
8533,109.186
8534,109.301
8535,109.229
8536,109.281
8537,109.157
8538,109.157
8539,109.165
8540,109.19
8541,106.101
8542,109.252
8543,109.128
8544,109.039
8545,109.178
8546,109.185
8547,109.22
8548,109.217
8549,109.371
8550,109.198
8551,109.216
8553,109.153
8554,109.242
8555,109.242
8556,109.165
8557,109.142
8558,109.19
8560,109.23
8561,109.272
8562,109.164
8563,109.262
8564,109.226
8565,109.247
8566,109.259
8567,109.252
8568,109.172
8569,109.004
8570,109.23
8571,109.227
8572,109.241
8573,109.233
8574,109.198
8575,109.186
8576,109.191
8577,109.157
8578,109.19
8579,109.169
8580,109.205
8581,109.032
8582,109.27
8583,109.178
8584,109.233
8586,109.179
8587,109.174
8588,109.273
8589,109.233
8590,109.214
8591,109.273
8592,109.214
8593,109.16
8594,109.136
8595,109.134
8596,109.225
8597,109.095
8598,109.09
8599,109.203
8600,109.198
8601,109.21
8602,109.34
8604,109.209
8605,109.23
8606,109.265
8607,109.239
8608,109.202
8609,109.251
8610,109.268
8611,109.245
8612,109.022
8613,109.284
8614,109.258
8615,109.24
8616,109.232
8617,109.196
8618,109.193
8619,109.193
8620,109.169
8621,109.279
8622,109.208
8623,109.161
8624,109.301
8625,109.285
8626,109.224
8627,109.279
8628,109.268
8629,109.232
8630,109.155
8631,109.198
8632,106.304
8633,109.226
8634,109.28
8635,109.296
8636,109.183
8637,109.251
8638,109.271
8639,106.09
8640,109.171
8641,109.156
8642,109.165
8643,109.141
8644,109.247
8645,106.316
8647,109.257
8648,109.249
8649,109.314
8650,109.049
8651,109.171
8652,109.355
8653,109.074
8654,109.059
8655,109.168
8656,109.177
8657,109.148
8658,109.278
8660,109.289
8661,109.282
8662,109.158
8663,109.182
8664,109.124
8665,109.285
8666,109.228
8667,109.221
8668,109.162
8669,109.228
8670,109.206
8671,109.084
8672,109.144
8673,109.221
8674,109.209
8675,109.156
8676,109.206
8677,109.299
8678,109.197
8679,109.204
8680,109.217
8681,108.988
8682,109.316
8683,109.191
8684,109.18
8685,109.145
8686,106.648
8687,109.172
8688,109.201
8689,109.076
8690,109.28
8691,109.192
8692,109.222
8693,109.21
8694,109.13
8695,109.2
8696,109.255
8697,109.234
8698,109.114
8699,109.256
8700,109.103
8701,109.194
8702,109.079
8703,109.19
8704,109.137
8705,109.183
8706,109.173
8707,109.225
8708,109.156
8709,109.272
8710,109.192
8711,109.146
8712,109.28
8713,108.901
8714,109.219
8715,106.077
8716,109.228
8717,109.215
8718,109.233
8719,109.224
8720,109.186
8721,109.145
8722,109.285
8723,109.186
8724,109.153
8725,109.17
8726,108.711
8727,109.112
8728,109.274
8729,109.298
8730,109.291
8731,109.182
8732,109.237
8733,109.262
8734,109.326
8735,109.316
8736,109.212
8737,109.277
8738,109.134
8739,109.188
8740,109.213
8741,109.25
8742,109.312
8743,109.195
8744,109.26
8745,109.133
8746,109.121
8747,109.206
8748,109.172
8749,109.227
8750,109.166
8751,109.312
8752,109.238
8753,109.255
8754,109.369
8755,109.288
8756,109.254
8757,109.129
8758,109.26
8759,109.247
8760,109.212
8761,109.278
8762,109.247
8763,109.271
8764,109.178
8765,109.229
8766,109.065
8767,109.215
8768,106.962
8769,109.154
8770,109.223
8771,109.146
8772,109.284
8773,109.264
8774,109.237
8775,109.232
8776,109.317
8777,109.265
8778,109.227
8779,109.241
8780,109.225
8781,109.211
8782,109.178
8783,109.209
8784,109.252
8785,109.194
8786,109.302
8787,109.139
8788,109.044
8789,109.261
8790,109.036
8791,109.153
8792,109.283
8793,109.265
8794,109.178
8795,109.289
8796,109.221
8797,109.252
8798,109.187
8799,109.193
8800,109.137
8801,109.239
8802,109.266
8803,109.18
8804,108.545
8805,109.227
8806,109.195
8807,109.127
8808,109.229
8809,109.174
8810,109.266
8811,109.192
8812,109.294
8813,109.201
8814,109.29
8815,109.193
8816,109.187
8818,109.19
8819,109.214
8820,109.292
8821,109.156
8822,109.099
8823,109.245
8824,109.225
8825,109.192
8826,109.248
8827,109.238
8828,109.184
8829,109.298
8830,109.087
8831,109.171
8832,109.19
8833,109.268
8834,109.245
8835,109.278
8836,109.293
8837,109.265
8838,109.192
8839,109.305
8840,109.275
8841,109.092
8842,109.253
8843,109.28
8844,109.225
8845,109.305
8847,109.214
8848,109.225
8849,109.248
8850,109.284
8851,109.259
8852,109.26
8853,109.245
8854,109.234
8855,109.246
8856,109.104
8857,109.27
8858,109.274
8859,109.237
8860,109.281
8861,109.234
8863,109.25
8864,108.803
8865,109.178
8866,109.243
8867,109.106
8868,109.205
8869,109.205
8870,109.217
8871,109.251
8872,109.304
8873,109.327
8874,109.211
8875,109.142
8876,109.263
8877,100.927
8878,109.252
8879,109.394
8880,109.27
8881,109.158
8882,109.334
8883,109.179
8884,109.14
8885,109.263
8886,109.158
8887,109.213
8888,109.192
8889,109.305
8890,109.233
8891,109.363
8892,109.225
8893,109.225
8894,109.257
8895,109.211
8896,109.287
8897,109.262
8898,109.208
8899,109.296
8900,109.264
8901,101.145
8902,109.276
8903,109.215
8904,109.271
8905,109.234
8906,109.273
8907,109.288
8908,109.294
8909,109.29
8910,109.274
8911,109.299
8912,109.146
8913,109.303
8914,109.226
8915,109.092
8916,105.549
8918,103.867
8919,109.255
8920,109.104
8921,109.049
8922,109.289
8923,109.262
8924,109.268
8925,109.194
8926,109.197
8927,109.135
8928,108.986
8929,109.263
8930,109.255
8931,109.317
8932,109.236
8933,109.256
8934,109.23
8935,109.277
8936,109.266
8937,109.178
8938,109.279
8940,109.127
8941,109.289
8942,109.168
8943,109.251
8944,108.822
8945,109.203
8946,109.286
8947,109.274
8948,106.391
8949,109.229
8950,109.281
8951,107.483
8952,109.335
8953,109.251
8954,109.094
8955,109.142
8956,109.269
8957,109.38
8958,109.251
8959,109.356
8960,109.371
8961,109.327
8962,109.359
8963,109.333
8964,109.267
8965,109.335
8966,109.368
8967,104.749
8968,109.341
8969,109.482
8970,109.298
8971,109.257
8972,109.391
8973,109.373
8974,109.136
8975,109.387
8976,109.335
8977,109.402
8978,109.265
8979,109.341
8980,109.31
8981,109.44
8982,109.41
8983,109.412
8984,109.359
8985,109.377
8986,109.38
8987,109.409
8988,109.46
8989,109.374
8990,109.287
8991,109.365
8992,109.366
8993,109.34
8994,109.374
8995,109.393
8996,109.32
8997,109.417
8998,109.306
8999,109.368
9000,109.379
9001,109.331
9002,109.386
9003,109.21
9004,109.407
9005,109.4
9006,109.317
9007,109.36
9008,109.434
9009,109.329
9010,109.296
9011,109.469
9012,109.354
9013,109.322
9015,109.403
9016,109.305
9017,109.347
9018,109.381
9020,109.349
9021,109.42
9022,109.357
9023,109.455
9024,109.378
9025,109.393
9026,109.315
9027,106.481
9028,109.361
9029,109.341
9030,109.34
9031,109.332
9032,109.331
9033,109.421
9034,109.374
9035,109.344
9036,109.318
9037,109.353
9038,109.309
9039,109.364
9040,109.416
9041,109.279
9042,109.311
9043,109.397
9044,109.328
9045,109.405
9046,109.284
9047,109.359
9048,109.422
9049,109.325
9050,109.328
9051,109.212
9052,109.44
9053,109.369
9054,109.361
9055,109.356
9056,109.322
9058,109.39
9059,109.437
9060,109.408
9061,109.477
9062,109.444
9063,109.373
9064,109.33
9065,109.43
9066,109.346
9067,109.393
9068,109.332
9069,109.322
9070,109.312
9071,107.292
9072,109.325
9073,109.348
9074,109.406
9075,109.347
9076,109.204
9077,109.332
9078,109.363
9079,109.407
9080,109.374
9081,109.49
9082,109.381
9083,109.423
9084,109.396
9085,109.321
9086,109.498
9087,109.452
9088,109.349
9089,109.37
9090,109.383
9091,109.39
9092,109.305
9093,109.456
9094,109.344
9095,109.326
9096,109.196
9097,109.403
9098,109.445
9099,109.389
9100,109.354
9101,109.255
9102,109.375
9103,109.354
9104,109.397
9105,109.444
9106,109.219
9107,109.432
9108,109.369
9109,109.315
9110,109.352
9111,109.334
9112,109.416
9113,109.343
9114,109.346
9115,109.418
9116,109.404
9117,109.408
9118,109.44
9119,109.356
9120,109.275
9121,109.435
9122,109.368
9123,109.224
9124,109.434
9125,109.423
9126,109.384
9127,109.412
9128,109.386
9129,109.331
9130,109.296
9131,109.302
9133,109.387
9134,109.414
9135,109.397
9136,109.374
9137,109.238
9138,109.313
9139,109.348
9140,109.321
9141,109.313
9142,109.29
9143,109.346
9144,109.102
9145,109.306
9147,109.379
9148,109.24
9149,109.303
9150,109.359
9151,109.276
9152,109.398
9153,109.245
9154,109.322
9155,109.258
9156,109.321
9157,109.393
9158,109.345
9159,104.764
9160,109.434
9161,109.413
9162,109.331
9163,109.411
9164,109.44
9165,109.471
9166,109.298
9167,104.315
9168,109.243
9169,109.381
9170,109.307
9171,109.32
9172,109.373
9173,109.28
9174,109.342
9175,109.334
9176,109.265
9177,109.267
9178,109.305
9179,109.487
9180,109.302
9181,109.379
9182,109.472
9183,109.361
9184,109.342
9185,109.389
9186,109.426
9187,109.296
9188,109.277
9189,109.34
9190,109.326
9191,109.286
9192,109.3
9193,109.266
9194,109.343
9195,109.293
9196,109.248
9197,104.505
9198,109.396
9199,109.336
9200,109.379
9201,109.116
9202,109.284
9203,109.324
9204,109.344
9205,109.384
9206,109.318
9207,109.339
9208,109.358
9209,109.22
9210,109.352
9211,109.318
9212,109.432
9213,109.31
9214,109.259
9215,109.376
9216,109.217
9217,109.406
9218,109.318
9219,109.351
9220,109.428
9221,109.371
9222,109.35
9223,109.356
9224,109.384
9225,109.354
9226,109.267
9227,109.35
9228,109.292
9229,109.297
9230,109.275
9231,109.44
9232,109.298
9233,109.362
9234,109.242
9235,109.341
9236,109.331
9237,109.337
9238,109.36
9239,109.299
9240,109.236
9242,109.423
9243,109.282
9244,109.344
9245,109.296
9246,109.308
9247,109.384
9248,109.257
9249,109.288
9250,109.413
9251,109.176
9252,109.265
9253,109.295
9254,109.309
9255,109.348
9256,109.3
9257,109.337
9258,109.285
9259,109.275
9260,109.375
9261,109.278
9262,109.38
9263,109.205
9264,109.371
9265,109.354
9266,109.369
9268,109.346
9269,109.306
9270,109.318
9271,106.33
9272,109.148
9273,109.319
9274,109.364
9275,109.198
9276,109.308
9277,109.229
9278,109.308
9279,109.258
9280,109.28
9281,109.318
9282,109.371
9283,109.377
9284,109.373
9287,109.341
9288,109.336
9289,109.297
9290,109.317
9291,109.362
9292,109.295
9293,109.242
9294,109.398
9295,109.303
9296,109.22
9298,109.359
9299,109.212
9300,109.301
9301,109.415
9302,109.318
9303,109.342
9304,109.269
9305,109.363
9306,109.255
9307,109.372
9308,109.334
9309,109.395
9310,109.306
9311,109.24
9312,109.345
9313,109.297
9314,109.341
9315,109.333
9316,109.367
9317,109.354
9318,109.375
9319,109.266
9320,109.335
9321,109.241
9322,109.187
9323,109.272
9324,109.453
9325,109.381
9326,109.334
9327,109.311
9328,109.269
9329,109.344
9330,109.154
9331,109.342
9332,109.349
9333,109.324
9334,109.32
9335,109.202
9336,109.32
9337,109.299
9338,109.3
9340,109.316
9341,109.457
9342,109.328
9343,109.4
9344,109.334
9345,109.354
9347,109.317
9348,109.359
9349,109.345
9350,109.336
9351,109.242
9352,109.33
9353,109.448
9354,109.318
9355,109.336
9356,109.301
9357,109.391
9358,109.27
9359,109.316
9360,109.355
9361,109.263
9363,109.364
9364,109.295
9365,109.281
9366,109.332
9367,109.364
9368,109.366
9369,109.325
9370,109.293
9371,109.435
9372,109.328
9373,109.341
9374,109.329
9375,109.378
9376,109.423
9377,109.3
9378,109.342
9379,109.351
9380,109.361
9381,109.35
9382,109.295
9383,109.232
9384,109.225
9385,109.297
9386,109.329
9387,109.334
9388,109.335
9389,109.371
9390,109.289
9391,109.235
9392,109.415
9393,109.208
9394,109.334
9395,109.302
9397,109.402
9398,109.334
9399,109.368
9400,109.236
9401,109.375
9402,109.392
9403,109.316
9404,109.304
9405,109.344
9406,109.287
9407,109.375
9408,109.332
9409,109.294
9410,109.33
9411,109.312
9412,107.599
9413,109.346
9414,109.338
9416,109.332
9417,109.375
9418,109.361
9419,109.342
9420,109.376
9421,109.279
9422,109.334
9423,109.31
9424,109.278
9425,109.341
9427,109.359
9428,109.357
9429,109.341
9430,109.323
9431,109.406
9432,109.394
9433,109.401
9434,109.337
9436,109.337
9437,109.338
9438,109.246
9439,109.325
9440,109.309
9441,109.322
9442,109.248
9443,109.304
9444,109.343
9445,109.258
9446,109.28
9447,109.368
9448,109.32
9449,109.295
9450,109.416
9451,109.349
9452,109.346
9453,109.266
9454,109.344
9455,109.302
9456,109.28
9457,109.418
9458,109.418
9459,109.31
9460,109.145
9461,109.343
9462,109.293
9463,109.456
9464,109.237
9465,109.35
9466,109.402
9467,109.313
9468,109.364
9469,109.165
9470,106.217
9471,109.343
9472,109.416
9473,109.238
9474,109.323
9475,109.297
9476,109.401
9477,109.207
9478,109.133
9479,109.237
9480,109.346
9481,109.311
9482,109.362
9483,109.301
9484,109.35
9485,109.346
9486,109.378
9487,109.353
9488,109.306
9489,109.458
9490,109.323
9491,109.357
9492,109.325
9493,109.302
9494,109.343
9495,109.373
9496,104.468
9497,109.424
9498,109.318
9499,109.382
9500,109.352
9501,109.345
9502,109.293
9503,109.057
9504,109.331
9505,109.458
9506,109.285
9507,109.309
9509,109.341
9510,109.385
9511,109.336
9512,109.374
9513,109.167
9514,109.352
9515,109.338
9516,109.316
9517,109.359
9518,109.351
9519,109.369
9520,109.374
9521,109.262
9522,109.363
9523,109.333
9524,109.379
9525,109.399
9526,109.203
9527,109.42
9528,109.295
9529,109.302
9530,109.449
9531,109.348
9532,109.319
9533,109.318
9534,109.472
9535,109.323
9536,109.382
9537,109.326
9538,109.389
9539,109.37
9540,109.287
9541,109.4
9542,109.342
9543,109.334
9544,109.392
9545,109.211
9546,109.43
9547,109.347
9548,109.095
9549,109.369
9550,109.315
9551,109.277
9552,109.421
9553,109.318
9554,109.376
9555,109.333
9556,109.32
9557,109.316
9558,109.321
9559,109.363
9561,109.367
9562,109.328
9563,109.328
9564,109.398
9565,109.398
9566,109.398
9567,109.398
9568,109.398
9569,109.398
9570,109.398
9571,109.242
9572,109.242
9573,109.242
9574,109.242
9575,109.372
9576,109.34
9577,109.229
9578,109.325
9579,109.347
9580,109.4
9581,109.268
9582,109.297
9583,109.307
9584,109.451
9585,109.387
9586,109.342
9587,109.417
9588,109.268
9589,109.395
9590,109.386
9591,109.318
9592,109.333
9593,109.336
9595,109.266
9596,109.334
9597,109.409
9598,109.363
9599,109.203
9600,109.339
9601,109.31
9602,109.422
9603,109.362
9604,109.328
9605,109.27
9606,109.341
9607,109.3
9608,109.384
9609,109.289
9610,109.446
9611,109.393
9612,109.286
9613,109.318
9614,109.16
9615,109.383
9616,109.43
9617,109.399
9618,109.349
9619,109.397
9620,109.342
9621,109.252
9622,109.279
9623,109.338
9624,109.417
9625,109.353
9626,109.347
9627,109.334
9628,109.36
9629,109.36
9630,109.355
9631,109.398
9632,109.365
9633,109.348
9634,109.421
9635,109.341
9636,109.358
9637,109.359
9639,109.408
9640,109.363
9641,109.382
9642,109.454
9643,109.402
9644,109.375
9646,109.392
9647,109.381
9648,109.311
9649,109.346
9651,109.418
9652,109.451
9653,109.397
9654,109.408
9655,109.392
9656,109.39
9657,109.342
9658,109.359
9659,109.333
9660,109.415
9661,109.401
9662,109.384
9663,109.446
9664,109.41
9665,106.615
9666,109.358
9667,109.394
9668,109.427
9669,109.354
9670,109.446
9671,109.343
9672,109.383
9673,109.443
9674,109.429
9675,109.374
9676,109.266
9678,109.319
9680,109.337
9681,109.45
9682,109.449
9683,109.352
9684,109.315
9685,109.403
9686,109.412
9687,109.387
9688,109.386
9689,109.39
9690,109.294
9691,109.349
9692,109.383
9693,109.343
9694,109.352
9695,109.426
9696,109.368
9697,109.357
9698,109.086
9699,109.332
9700,109.321
9701,109.378
9702,109.367
9703,106.044
9704,109.313
9705,104.728
9706,109.425
9707,109.468
9708,109.39
9709,109.425
9710,109.395
9711,109.399
9712,109.495
9713,109.378
9714,109.312
9715,109.411
9716,109.409
9717,109.377
9718,109.344
9719,109.267
9720,109.345
9721,109.402
9723,109.341
9724,109.425
9725,109.424
9726,109.39
9727,109.372
9728,109.274
9729,109.393
9730,109.353
9731,109.457
9732,109.34
9733,109.459
9734,109.366
9735,109.297
9736,109.406
9737,109.409
9738,109.379
9739,109.464
9740,109.39
9742,109.259
9743,109.397
9744,109.402
9745,109.402
9746,109.426
9748,109.383
9749,109.358
9750,109.427
9751,109.383
9752,109.444
9753,109.388
9754,109.391
9755,109.335
9756,109.359
9757,107.318
9758,109.44
9759,109.406
9760,109.422
9761,109.272
9762,109.324
9763,109.421
9764,109.373
9765,109.384
9766,109.469
9767,109.357
9768,109.393
9769,109.326
9770,109.341
9771,109.338
9772,109.45
9773,109.372
9774,109.443
9775,109.367
9776,109.345
9777,109.408
9778,109.404
9779,109.414
9780,109.403
9781,109.389
9782,109.321
9783,109.342
9784,109.431
9785,109.382
9786,109.372
9787,109.383
9788,109.346
9789,109.386
9790,109.343
9791,109.366
9792,109.47
9793,109.448
9794,109.328
9795,109.396
9796,109.421
9797,109.327
9798,109.39
9799,109.261
9800,109.378
9801,109.356
9802,109.3
9803,109.412
9804,109.313
9805,109.348
9806,109.315
9807,109.374
9808,109.417
9809,109.466
9810,109.347
9811,109.323
9812,109.388
9813,109.386
9814,109.307
9815,109.418
9816,109.447
9817,109.432
9818,109.251
9819,109.311
9820,109.263
9821,109.47
9822,109.432
9823,109.368
9824,109.371
9825,109.379
9826,109.224
9827,109.292
9828,109.412
9829,109.428
9830,109.377
9831,106.389
9833,109.377
9834,109.361
9835,109.381
9836,109.401
9837,109.424
9838,109.366
9839,109.191
9840,109.326
9841,105.304
9842,109.304
9843,109.347
9844,109.409
9845,109.349
9846,109.267
9847,109.245
9848,109.232
9849,109.401
9850,109.294
9851,109.303
9852,109.355
9853,109.472
9854,109.35
9855,109.352
9856,109.241
9857,109.38
9858,109.216
9859,109.475
9860,109.295
9861,109.389
9862,109.35
9863,109.35
9864,109.357
9865,109.372
9866,109.409
9867,109.352
9868,109.43
9869,109.373
9870,109.371
9871,109.397
9872,109.386
9873,109.389
9874,109.346
9875,109.402
9876,106.322
9877,109.308
9878,109.278
9879,109.382
9880,109.286
9881,109.353
9882,109.36
9883,109.298
9884,109.19
9885,109.33
9886,109.379
9887,109.395
9888,109.429
9889,109.269
9890,109.371
9891,109.195
9892,109.298
9893,109.334
9894,109.296
9895,109.387
9896,109.277
9897,109.338
9898,109.36
9899,109.34
9900,109.334
9901,109.404
9902,109.351
9903,109.404
9904,109.293
9905,109.427
9906,109.3
9907,109.337
9908,109.439
9909,109.24
9910,109.436
9911,109.42
9912,109.415
9913,109.21
9914,109.358
9915,109.345
9916,109.238
9917,109.377
9918,103.731
9919,109.351
9920,109.297
9921,109.294
9922,109.391
9923,109.317
9924,109.299
9925,109.375
9926,109.389
9928,109.387
9929,109.38
9930,109.282
9931,109.453
9932,109.341
9933,109.342
9934,109.33
9935,107.438
9936,109.423
9937,109.196
9938,109.364
9939,109.371
9940,109.301
9941,109.306
9942,109.302
9943,109.315
9944,109.417
9945,109.386
9946,109.393
9947,109.461
9948,109.332
9949,106.447
9950,109.462
9952,109.339
9953,109.316
9954,109.24
9955,109.293
9956,109.266
9957,109.428
9958,109.305
9959,109.314
9960,106.39
9961,109.333
9962,109.31
9963,109.384
9964,109.337
9965,109.326
9966,109.337
9967,109.42
9968,109.292
9969,109.37
9970,109.198
9971,109.358
9972,109.348
9973,109.358
9974,109.321
9975,109.356
9976,109.213
9977,109.471
9978,109.353
9979,109.365
9980,109.321
9981,109.369
9982,109.473
9983,109.354
9984,109.329
9985,109.228
9986,109.322
9987,109.399
9988,109.384
9989,109.259
9990,109.36
9991,109.353
9992,109.406
9993,109.362
9994,109.173
9995,109.336
9997,109.33
9998,109.335
